invoice_id,vendor_id,vendor_name,business_unit_id,po_number,grn_number,invoice_amount,invoice_date,due_date,payment_status,currency
INV-02145,VEND-039,"Romero, Gonzalez and Brooks",BU-05,PO-47782,GRN-18469,15530.46,2023-08-02,2023-09-01,Paid,USD
INV-02146,VEND-001,Doyle Ltd,BU-02,PO-38485,GRN-47095,22965.98,2023-04-17,2023-05-17,Pending,USD
INV-02147,VEND-029,"Snyder, Campos and Callahan",BU-01,PO-50084,GRN-10667,3133.07,2023-02-18,2023-03-20,Paid,USD
INV-02148,VEND-999,Acme Shadow Corp,BU-01,PO-28051,GRN-55903,2970.15,2023-08-31,2023-09-30,Pending,USD
INV-02149,VEND-126,"Mcdaniel, Bentley and Mclaughlin",BU-04,PO-83498,GRN-30321,33433.64,2023-04-28,2023-05-28,Overdue,USD
INV-02150,VEND-067,Novak and Sons,BU-02,PO-35785,GRN-66629,7560.89,2023-08-27,2023-09-26,Paid,USD
INV-02151,VEND-018,"Adams, Zuniga and Wong",BU-03,PO-14212,GRN-72020,14894.7,2023-07-27,2023-08-26,Overdue,USD
INV-02152,VEND-061,Powell LLC,BU-03,PO-93498,GRN-60625,40679.6,2023-02-06,2023-03-08,Paid,USD
INV-02153,VEND-023,Morales-Jones,BU-05,PO-49586,GRN-88255,44705.17,2023-07-15,2023-08-14,Paid,USD
INV-02154,VEND-142,Gibson Ltd,BU-04,PO-52268,GRN-85781,22072.91,2023-09-06,2023-10-06,Paid,USD
INV-02155,VEND-049,"Harris, Collins and Carney",BU-05,PO-64566,GRN-82651,12876.01,2023-03-07,2023-04-06,Paid,USD
INV-02156,VEND-076,"Woods, Calhoun and Schmidt",BU-02,PO-84273,GRN-92355,4737.1,2023-08-18,2023-09-17,Paid,USD
INV-02157,VEND-044,"Arroyo, Miller and Tucker",BU-02,PO-67264,GRN-22588,19110.31,2023-08-14,2023-09-13,Paid,USD
INV-02158,VEND-111,"Shields, Cochran and Adams",BU-03,PO-76036,GRN-99805,34859.6,2023-03-01,2023-03-31,Paid,USD
INV-02159,VEND-117,Rasmussen LLC,BU-05,PO-71151,GRN-65116,18032.6,2023-03-08,2023-04-07,Overdue,USD
INV-02160,VEND-116,Ross LLC,BU-04,PO-83257,GRN-13463,1869.81,2023-09-13,2023-10-13,Overdue,USD
INV-02161,VEND-105,Nolan and Sons,BU-01,PO-28426,GRN-90636,4877.23,2023-08-31,2023-09-30,Overdue,USD
INV-02162,VEND-060,"Brown, Valdez and Lucas",BU-04,PO-58904,GRN-26682,29225.96,2023-10-07,2023-11-06,Paid,USD
INV-02163,VEND-142,Gibson Ltd,BU-04,PO-17017,GRN-61466,43951.36,2023-12-17,2024-01-16,Paid,USD
INV-02164,VEND-888,Global Logistics Shell,BU-02,PO-77896,GRN-70322,23408.99,2023-08-24,2023-09-23,Pending,USD
INV-02165,VEND-019,"Reid, Ferguson and Sanchez",BU-01,PO-95181,GRN-24031,3207.29,2023-05-12,2023-06-11,Paid,USD
INV-02166,VEND-022,Perez Inc,BU-04,PO-84113,GRN-73106,41186.04,2023-11-24,2023-12-24,Paid,USD
INV-02167,VEND-013,"Mcclure, Ward and Lee",BU-01,PO-86626,GRN-98396,6511.41,2023-12-25,2024-01-24,Paid,USD
INV-02168,VEND-011,Dudley Group,BU-01,PO-77667,GRN-28894,35227.85,2023-08-07,2023-09-06,Paid,USD
INV-02169,VEND-124,Scott Ltd,BU-02,PO-98562,GRN-93842,7251.94,2023-01-16,2023-02-15,Pending,USD
INV-02170,VEND-075,"Daniels, Adkins and Brown",BU-03,PO-10845,GRN-73564,31597.85,2023-11-17,2023-12-17,Paid,USD
INV-02171,VEND-049,"Harris, Collins and Carney",BU-05,PO-10004,GRN-30056,6178.09,2023-12-02,2024-01-01,Paid,USD
INV-02172,VEND-028,"Ross, Robinson and Bright",BU-04,PO-42401,GRN-36777,26231.22,2023-01-12,2023-02-11,Paid,USD
INV-02173,VEND-004,"Guzman, Hoffman and Baldwin",BU-01,PO-68171,GRN-61211,41719.96,2023-02-01,2023-03-03,Paid,USD
INV-02174,VEND-029,"Snyder, Campos and Callahan",BU-01,PO-73402,GRN-34123,15346.23,2023-01-18,2023-02-17,Pending,USD
INV-02175,VEND-137,"Jackson, Miller and Robertson",BU-03,PO-90315,GRN-99302,13383.44,2023-09-07,2023-10-07,Paid,USD
INV-02176,VEND-029,"Snyder, Campos and Callahan",BU-01,PO-93387,GRN-12838,21901.51,2023-10-27,2023-11-26,Paid,USD
INV-02177,VEND-059,Gomez-Jenkins,BU-04,PO-81654,GRN-36260,8953.39,2023-08-12,2023-09-11,Paid,USD
INV-02178,VEND-072,Henderson-Bernard,BU-03,PO-23109,GRN-87170,14827.73,2023-04-13,2023-05-13,Paid,USD
INV-02179,VEND-068,Russell Group,BU-02,PO-24068,GRN-70812,19863.87,2023-09-10,2023-10-10,Paid,USD
INV-02180,VEND-106,"Wright, Garcia and Deleon",BU-03,PO-47148,GRN-69910,7834.24,2023-03-23,2023-04-22,Paid,USD
INV-02181,VEND-097,Davis Group,BU-02,PO-49683,GRN-14467,1045.47,2023-10-25,2023-11-24,Paid,USD
INV-02182,VEND-111,"Shields, Cochran and Adams",BU-03,PO-56494,GRN-28258,2610.27,2023-08-11,2023-09-10,Paid,USD
INV-02183,VEND-115,Walker Ltd,BU-04,PO-30750,GRN-56890,14206.75,2023-06-11,2023-07-11,Paid,USD
INV-02184,VEND-126,"Mcdaniel, Bentley and Mclaughlin",BU-04,PO-78820,GRN-61199,10933.62,2023-08-29,2023-09-28,Paid,USD
INV-02185,VEND-042,Rodriguez LLC,BU-03,PO-56119,GRN-95974,32968.0,2023-09-06,2023-10-06,Paid,USD
INV-02186,VEND-084,"Evans, Stewart and Walton",BU-01,PO-28355,GRN-46482,23244.35,2023-01-12,2023-02-11,Paid,USD
INV-02187,VEND-075,"Daniels, Adkins and Brown",BU-03,PO-18940,GRN-94559,46212.11,2023-07-13,2023-08-12,Paid,USD
INV-02188,VEND-118,May-Ross,BU-01,PO-33642,GRN-85502,30489.17,2023-12-12,2024-01-11,Paid,USD
INV-02189,VEND-127,Diaz Inc,BU-04,PO-78869,GRN-43977,38882.2,2023-09-01,2023-10-01,Paid,USD
INV-02190,VEND-080,"Sanchez, Wheeler and Harvey",BU-05,PO-86116,GRN-55625,29648.18,2023-07-31,2023-08-30,Paid,USD
INV-02191,VEND-101,"Patterson, Smith and Jones",BU-03,PO-13869,GRN-30863,3844.71,2023-04-23,2023-05-23,Paid,USD
INV-02192,VEND-025,Wilkerson-Day,BU-02,PO-99040,GRN-72444,25221.98,2023-09-07,2023-10-07,Paid,USD
INV-02193,VEND-057,"Johnston, Sanchez and Kennedy",BU-01,PO-41013,GRN-23819,49075.76,2023-04-28,2023-05-28,Pending,USD
INV-02194,VEND-042,Rodriguez LLC,BU-03,PO-60342,GRN-65057,36544.08,2023-07-07,2023-08-06,Overdue,USD
INV-02195,VEND-013,"Mcclure, Ward and Lee",BU-01,PO-25004,GRN-14904,30789.23,2023-04-06,2023-05-06,Pending,USD
INV-02196,VEND-016,James Group,BU-03,PO-59063,GRN-89499,22355.66,2023-11-09,2023-12-09,Paid,USD
INV-02197,VEND-005,"Gardner, Robinson and Lawrence",BU-04,PO-52094,GRN-24111,46215.77,2023-11-10,2023-12-10,Paid,USD
INV-02198,VEND-094,Campbell-Clark,BU-02,PO-93544,GRN-85206,7094.22,2023-09-24,2023-10-24,Paid,USD
INV-02199,VEND-048,Hickman Ltd,BU-04,PO-67345,GRN-98978,12998.5,2023-06-07,2023-07-07,Paid,USD
INV-02200,VEND-049,"Harris, Collins and Carney",BU-05,PO-66893,GRN-79275,37236.62,2023-04-26,2023-05-26,Pending,USD
INV-02201,VEND-047,"Martin, Rose and Obrien",BU-03,PO-13177,GRN-92459,4757.91,2023-06-26,2023-07-26,Overdue,USD
INV-02202,VEND-022,Perez Inc,BU-04,PO-28423,GRN-10686,10575.21,2023-01-29,2023-02-28,Paid,USD
INV-02203,VEND-102,"Mckee, Gardner and Davenport",BU-02,PO-19432,GRN-54657,28630.6,2023-09-25,2023-10-25,Paid,USD
INV-02204,VEND-133,"Carroll, Sullivan and Bass",BU-04,PO-37194,GRN-84759,25060.69,2023-01-24,2023-02-23,Pending,USD
INV-02205,VEND-126,"Mcdaniel, Bentley and Mclaughlin",BU-04,PO-91065,GRN-83229,17929.25,2023-03-03,2023-04-02,Pending,USD
INV-02206,VEND-015,Galloway-Wyatt,BU-03,PO-91981,GRN-59298,22224.46,2023-06-20,2023-07-20,Pending,USD
INV-02207,VEND-143,"Lee, Horton and Snyder",BU-01,PO-77796,GRN-49089,4368.12,2023-06-11,2023-07-11,Paid,USD
INV-02208,VEND-125,Smith-Frost,BU-04,PO-88838,GRN-80849,11913.39,2023-07-08,2023-08-07,Paid,USD
INV-02209,VEND-055,Jones-Young,BU-04,PO-47997,GRN-42949,41155.73,2023-06-30,2023-07-30,Paid,USD
INV-02210,VEND-089,Moore-Bass,BU-03,PO-30691,GRN-47757,3863.66,2023-03-21,2023-04-20,Paid,USD
INV-02211,VEND-145,Stafford Inc,BU-05,PO-77863,GRN-90117,12449.22,2023-05-13,2023-06-12,Paid,USD
INV-02212,VEND-100,Figueroa PLC,BU-03,PO-81557,GRN-24532,31122.92,2023-08-24,2023-09-23,Paid,USD
INV-02213,VEND-065,Morton-Chase,BU-05,PO-14230,GRN-54308,32834.98,2023-02-25,2023-03-27,Paid,USD
INV-02214,VEND-049,"Harris, Collins and Carney",BU-05,PO-17784,GRN-28256,17059.79,2023-05-02,2023-06-01,Paid,USD
INV-02215,VEND-082,Donovan-Harris,BU-05,PO-96944,GRN-18169,46246.63,2023-12-01,2023-12-31,Paid,USD
INV-02216,VEND-016,James Group,BU-03,PO-83905,GRN-89954,40380.27,2023-10-06,2023-11-05,Paid,USD
INV-02217,VEND-007,"Henderson, Ramirez and Lewis",BU-03,PO-19275,GRN-64557,17619.36,2023-05-05,2023-06-04,Paid,USD
INV-02218,VEND-018,"Adams, Zuniga and Wong",BU-03,PO-72753,GRN-26969,44432.17,2023-10-13,2023-11-12,Paid,USD
INV-02219,VEND-008,Garcia-James,BU-01,PO-75089,GRN-76532,5651.03,2023-12-01,2023-12-31,Paid,USD
INV-02220,VEND-087,Anderson-Bailey,BU-05,PO-49769,GRN-39852,21860.02,2023-05-15,2023-06-14,Paid,USD
INV-02221,VEND-012,Arnold Ltd,BU-03,PO-35712,GRN-80016,1804.51,2023-06-04,2023-07-04,Paid,USD
INV-02222,VEND-095,Harris-Walters,BU-02,PO-12371,GRN-82416,34256.09,2023-02-20,2023-03-22,Paid,USD
INV-02223,VEND-097,Davis Group,BU-02,PO-26415,GRN-66324,38401.24,2023-10-23,2023-11-22,Paid,USD
INV-02224,VEND-138,"Harvey, Davis and Crane",BU-02,PO-67403,GRN-25465,7319.64,2023-05-24,2023-06-23,Pending,USD
INV-02225,VEND-092,"Garcia, Humphrey and Baker",BU-05,PO-54974,GRN-67216,17913.56,2023-07-19,2023-08-18,Overdue,USD
INV-02226,VEND-058,Lee-Davis,BU-02,PO-87151,GRN-11317,11985.65,2023-08-07,2023-09-06,Paid,USD
INV-02227,VEND-135,"Lawson, Morris and Ramos",BU-01,PO-11952,GRN-42757,28618.41,2023-02-11,2023-03-13,Pending,USD
INV-02228,VEND-017,"Flowers, Martin and Kelly",BU-05,PO-67482,GRN-33670,3304.4,2023-05-04,2023-06-03,Paid,USD
INV-02229,VEND-078,Jones Inc,BU-01,PO-95879,GRN-42013,17808.54,2023-04-04,2023-05-04,Overdue,USD
INV-02230,VEND-031,Carlson-Cruz,BU-02,PO-72744,GRN-96190,30503.13,2023-07-01,2023-07-31,Paid,USD
INV-02231,VEND-017,"Flowers, Martin and Kelly",BU-05,PO-81256,GRN-36982,4280.7,2023-02-17,2023-03-19,Paid,USD
INV-02232,VEND-089,Moore-Bass,BU-03,PO-38873,GRN-68135,44933.19,2023-04-14,2023-05-14,Paid,USD
INV-02233,VEND-091,"Smith, Montoya and Evans",BU-03,PO-48362,GRN-95674,39120.32,2023-06-24,2023-07-24,Paid,USD
INV-02234,VEND-066,Williams PLC,BU-01,PO-80964,GRN-75987,16283.52,2023-04-07,2023-05-07,Paid,USD
INV-02235,VEND-086,"Ferrell, Jones and Lewis",BU-05,PO-91509,GRN-73728,45071.06,2023-02-24,2023-03-26,Paid,USD
INV-02236,VEND-050,"Brooks, Lam and Hayes",BU-04,PO-78287,GRN-40216,45646.44,2023-02-07,2023-03-09,Paid,USD
INV-02237,VEND-139,Chambers and Sons,BU-01,PO-58809,GRN-28607,10933.1,2023-01-20,2023-02-19,Paid,USD
INV-02238,VEND-058,Lee-Davis,BU-02,PO-95184,GRN-69475,35067.93,2023-04-23,2023-05-23,Overdue,USD
INV-02239,VEND-003,Davis and Sons,BU-01,PO-14424,GRN-45428,25195.92,2023-05-30,2023-06-29,Paid,USD
INV-02240,VEND-096,Wagner-King,BU-04,PO-21074,GRN-17827,15370.44,2023-12-02,2024-01-01,Paid,USD
INV-02241,VEND-096,Wagner-King,BU-04,PO-60146,GRN-60418,25020.2,2023-08-27,2023-09-26,Paid,USD
INV-02242,VEND-055,Jones-Young,BU-04,PO-34173,GRN-96497,10683.64,2023-06-12,2023-07-12,Paid,USD
INV-02243,VEND-011,Dudley Group,BU-01,PO-14103,GRN-80981,33189.92,2023-04-07,2023-05-07,Paid,USD
INV-02244,VEND-004,"Guzman, Hoffman and Baldwin",BU-01,PO-54068,GRN-44410,45547.67,2023-12-03,2024-01-02,Pending,USD
INV-02245,VEND-149,"Schmidt, Hansen and Stewart",BU-03,PO-13584,GRN-54688,11218.94,2023-12-17,2024-01-16,Paid,USD
INV-02246,VEND-109,Johnson-Doyle,BU-05,PO-17486,GRN-24314,43354.24,2023-03-04,2023-04-03,Paid,USD
INV-02247,VEND-071,House-Glover,BU-03,PO-80092,GRN-70752,42996.45,2023-11-12,2023-12-12,Paid,USD
INV-02248,VEND-143,"Lee, Horton and Snyder",BU-01,PO-44091,GRN-31305,38566.11,2023-05-08,2023-06-07,Overdue,USD
INV-02249,VEND-117,Rasmussen LLC,BU-05,PO-41224,GRN-27284,37408.88,2023-12-29,2024-01-28,Overdue,USD
INV-02250,VEND-069,Hancock Inc,BU-01,PO-45965,GRN-21211,40079.65,2023-08-13,2023-09-12,Overdue,USD
INV-02251,VEND-136,"Lewis, Kennedy and Santana",BU-02,PO-84852,GRN-61721,15143.33,2023-10-08,2023-11-07,Paid,USD
INV-02252,VEND-068,Russell Group,BU-02,PO-96406,GRN-42835,18403.9,2023-05-02,2023-06-01,Paid,USD
INV-02253,VEND-001,Doyle Ltd,BU-02,PO-84506,GRN-96609,6653.17,2023-03-15,2023-04-14,Paid,USD
INV-02254,VEND-065,Morton-Chase,BU-05,PO-68170,GRN-70650,42455.84,2023-10-24,2023-11-23,Paid,USD
INV-02255,VEND-000,"Rodriguez, Figueroa and Sanchez",BU-01,PO-57018,GRN-72941,23588.76,2023-03-03,2023-04-02,Paid,USD
INV-02256,VEND-140,Hernandez Inc,BU-03,PO-17678,GRN-85965,11283.2,2023-07-13,2023-08-12,Overdue,USD
INV-02257,VEND-068,Russell Group,BU-02,PO-82279,GRN-51160,44903.69,2023-07-19,2023-08-18,Overdue,USD
INV-02258,VEND-110,Patton-Jenkins,BU-03,PO-46194,GRN-44018,9400.29,2023-07-01,2023-07-31,Pending,USD
INV-02259,VEND-030,Burton Ltd,BU-03,PO-32871,GRN-29254,11757.24,2023-07-13,2023-08-12,Pending,USD
INV-02260,VEND-010,Blair PLC,BU-04,PO-95799,GRN-15046,12017.29,2023-12-08,2024-01-07,Paid,USD
INV-02261,VEND-127,Diaz Inc,BU-04,PO-86007,GRN-51593,43098.23,2023-04-30,2023-05-30,Paid,USD
INV-02262,VEND-056,"Washington, Ryan and Cummings",BU-04,PO-43954,GRN-43743,3510.24,2023-07-13,2023-08-12,Paid,USD
INV-02263,VEND-088,Suarez LLC,BU-05,PO-15863,GRN-88719,27251.85,2023-01-10,2023-02-09,Paid,USD
INV-02264,VEND-025,Wilkerson-Day,BU-02,PO-68171,GRN-24835,4335.22,2023-02-04,2023-03-06,Paid,USD
INV-02265,VEND-058,Lee-Davis,BU-02,PO-84758,GRN-58674,10600.07,2023-06-02,2023-07-02,Pending,USD
INV-02266,VEND-104,Nolan-Flynn,BU-03,PO-65898,GRN-47104,4033.96,2023-07-16,2023-08-15,Paid,USD
INV-02267,VEND-081,Sandoval-Cunningham,BU-02,PO-57223,GRN-53907,30544.85,2023-06-27,2023-07-27,Overdue,USD
INV-02268,VEND-093,Newton and Sons,BU-02,PO-48543,GRN-91515,23798.91,2023-04-04,2023-05-04,Paid,USD
INV-02269,VEND-092,"Garcia, Humphrey and Baker",BU-05,PO-29669,GRN-87493,2708.22,2023-03-25,2023-04-24,Paid,USD
INV-02270,VEND-052,Chapman and Sons,BU-01,PO-76951,GRN-76608,40497.69,2023-08-15,2023-09-14,Paid,USD
INV-02271,VEND-086,"Ferrell, Jones and Lewis",BU-05,PO-59655,GRN-86373,47027.02,2023-05-18,2023-06-17,Paid,USD
INV-02272,VEND-036,Smith-Bowen,BU-01,PO-95093,GRN-20281,19363.94,2023-01-19,2023-02-18,Overdue,USD
INV-02273,VEND-055,Jones-Young,BU-04,PO-85292,GRN-92617,28487.42,2023-01-20,2023-02-19,Paid,USD
INV-02274,VEND-105,Nolan and Sons,BU-01,PO-25891,GRN-79174,27178.89,2023-04-20,2023-05-20,Paid,USD
INV-02275,VEND-118,May-Ross,BU-01,PO-78201,GRN-67805,33130.29,2023-07-12,2023-08-11,Paid,USD
INV-02276,VEND-047,"Martin, Rose and Obrien",BU-03,PO-48412,GRN-41985,41882.44,2023-08-21,2023-09-20,Paid,USD
INV-02277,VEND-090,"Turner, Riggs and Roman",BU-03,PO-51263,GRN-25127,11929.09,2023-12-09,2024-01-08,Paid,USD
INV-02278,VEND-111,"Shields, Cochran and Adams",BU-03,PO-63729,GRN-57432,36773.52,2023-11-24,2023-12-24,Paid,USD
INV-02279,VEND-141,Riggs PLC,BU-05,PO-57486,GRN-95633,25529.35,2023-09-12,2023-10-12,Paid,USD
INV-02280,VEND-056,"Washington, Ryan and Cummings",BU-04,PO-64899,GRN-40115,22723.92,2023-09-19,2023-10-19,Paid,USD
INV-02281,VEND-030,Burton Ltd,BU-03,PO-42105,GRN-63427,46322.99,2023-07-02,2023-08-01,Paid,USD
INV-02282,VEND-033,Frazier Inc,BU-03,PO-47602,GRN-54770,30474.51,2023-04-21,2023-05-21,Paid,USD
INV-02283,VEND-018,"Adams, Zuniga and Wong",BU-03,PO-76194,GRN-29450,20720.89,2023-07-28,2023-08-27,Paid,USD
INV-02284,VEND-048,Hickman Ltd,BU-04,PO-69515,GRN-12033,45043.69,2023-01-04,2023-02-03,Paid,USD
INV-02285,VEND-105,Nolan and Sons,BU-01,PO-82689,GRN-71585,13537.12,2023-11-26,2023-12-26,Paid,USD
INV-02286,VEND-030,Burton Ltd,BU-03,PO-66547,GRN-13136,43538.21,2023-02-11,2023-03-13,Paid,USD
INV-02287,VEND-016,James Group,BU-03,PO-79377,GRN-60870,7052.7,2023-06-17,2023-07-17,Overdue,USD
INV-02288,VEND-088,Suarez LLC,BU-05,PO-82999,GRN-41645,6808.92,2023-02-22,2023-03-24,Paid,USD
INV-02289,VEND-028,"Ross, Robinson and Bright",BU-04,PO-54124,GRN-87526,17172.01,2023-12-09,2024-01-08,Paid,USD
INV-02290,VEND-025,Wilkerson-Day,BU-02,PO-15929,GRN-19666,49709.64,2023-04-13,2023-05-13,Paid,USD
INV-02291,VEND-088,Suarez LLC,BU-05,PO-63592,GRN-92684,47520.99,2023-10-10,2023-11-09,Paid,USD
INV-02292,VEND-109,Johnson-Doyle,BU-05,PO-72535,GRN-27643,14819.91,2023-05-23,2023-06-22,Paid,USD
INV-02293,VEND-148,Bryant Group,BU-04,PO-76764,GRN-20982,45858.92,2023-10-24,2023-11-23,Paid,USD
INV-02294,VEND-888,Global Logistics Shell,BU-02,PO-58480,GRN-98330,29880.89,2023-06-06,2023-07-06,Paid,USD
INV-02295,VEND-095,Harris-Walters,BU-02,PO-33163,GRN-76672,16361.63,2023-05-23,2023-06-22,Paid,USD
INV-02296,VEND-069,Hancock Inc,BU-01,PO-22700,GRN-40443,47266.02,2023-01-18,2023-02-17,Paid,USD
INV-02297,VEND-085,Smith PLC,BU-02,PO-77853,GRN-78838,2890.25,2023-06-05,2023-07-05,Paid,USD
INV-02298,VEND-107,Dickson-Brady,BU-05,PO-60340,GRN-51756,14620.23,2023-01-20,2023-02-19,Paid,USD
INV-02299,VEND-034,"Dyer, Potter and Mack",BU-03,PO-37614,GRN-66431,2575.75,2023-08-10,2023-09-09,Paid,USD
INV-02300,VEND-145,Stafford Inc,BU-05,PO-51204,GRN-23037,44039.4,2023-08-07,2023-09-06,Paid,USD
INV-02301,VEND-040,Ryan PLC,BU-05,PO-45893,GRN-73784,6368.28,2023-03-17,2023-04-16,Paid,USD
INV-02302,VEND-041,George Group,BU-04,PO-44003,GRN-89451,14779.7,2023-05-21,2023-06-20,Paid,USD
INV-02303,VEND-057,"Johnston, Sanchez and Kennedy",BU-01,PO-28481,GRN-22579,33488.46,2023-08-03,2023-09-02,Paid,USD
INV-02304,VEND-128,"Mccall, Hanson and Alvarado",BU-05,PO-13584,GRN-88432,37865.8,2023-04-23,2023-05-23,Overdue,USD
INV-02305,VEND-136,"Lewis, Kennedy and Santana",BU-02,PO-35576,GRN-10873,27126.84,2023-01-29,2023-02-28,Paid,USD
INV-02306,VEND-004,"Guzman, Hoffman and Baldwin",BU-01,PO-46941,GRN-84863,18792.26,2023-05-31,2023-06-30,Paid,USD
INV-02307,VEND-111,"Shields, Cochran and Adams",BU-03,PO-69486,GRN-48658,26284.25,2023-07-15,2023-08-14,Overdue,USD
INV-02308,VEND-028,"Ross, Robinson and Bright",BU-04,PO-66657,GRN-74651,22498.05,2023-06-24,2023-07-24,Paid,USD
INV-02309,VEND-033,Frazier Inc,BU-03,PO-97649,GRN-25264,49657.32,2023-10-24,2023-11-23,Overdue,USD
INV-02310,VEND-018,"Adams, Zuniga and Wong",BU-03,PO-39155,GRN-19745,37341.74,2023-08-02,2023-09-01,Paid,USD
INV-02311,VEND-127,Diaz Inc,BU-04,PO-69436,GRN-92657,17099.19,2023-04-19,2023-05-19,Paid,USD
INV-02312,VEND-016,James Group,BU-03,PO-51262,GRN-15027,35487.09,2023-11-17,2023-12-17,Paid,USD
INV-02313,VEND-131,Spencer-Lee,BU-04,PO-83160,GRN-96655,16217.6,2023-08-31,2023-09-30,Pending,USD
INV-02314,VEND-007,"Henderson, Ramirez and Lewis",BU-03,PO-92219,GRN-11044,47484.54,2023-09-22,2023-10-22,Paid,USD
INV-02315,VEND-148,Bryant Group,BU-04,PO-38863,GRN-98257,19122.35,2023-08-26,2023-09-25,Paid,USD
INV-02316,VEND-118,May-Ross,BU-01,PO-34524,GRN-75106,7995.94,2023-02-16,2023-03-18,Paid,USD
INV-02317,VEND-048,Hickman Ltd,BU-04,PO-21627,GRN-77673,31921.25,2023-02-19,2023-03-21,Pending,USD
INV-02318,VEND-052,Chapman and Sons,BU-01,PO-18816,GRN-74315,658.29,2023-02-07,2023-03-09,Paid,USD
INV-02319,VEND-051,Walker LLC,BU-03,PO-15087,GRN-64808,35644.53,2023-06-02,2023-07-02,Paid,USD
INV-02320,VEND-095,Harris-Walters,BU-02,PO-40764,GRN-93586,31735.81,2023-05-25,2023-06-24,Paid,USD
INV-02321,VEND-133,"Carroll, Sullivan and Bass",BU-04,PO-33601,GRN-49334,33018.58,2023-11-05,2023-12-05,Pending,USD
INV-02322,VEND-072,Henderson-Bernard,BU-03,PO-74254,GRN-92578,33564.8,2023-05-12,2023-06-11,Paid,USD
INV-02323,VEND-089,Moore-Bass,BU-03,PO-48720,GRN-22652,27398.96,2023-08-05,2023-09-04,Paid,USD
INV-02324,VEND-071,House-Glover,BU-03,PO-68611,GRN-52650,21269.9,2023-05-22,2023-06-21,Paid,USD
INV-02325,VEND-106,"Wright, Garcia and Deleon",BU-03,PO-70913,GRN-51799,6233.05,2023-10-21,2023-11-20,Paid,USD
INV-02326,VEND-086,"Ferrell, Jones and Lewis",BU-05,PO-26784,GRN-73404,34999.94,2023-02-26,2023-03-28,Pending,USD
INV-02327,VEND-123,"Joyce, Wilson and Lam",BU-02,PO-40783,GRN-13796,30252.41,2023-03-19,2023-04-18,Paid,USD
INV-02328,VEND-127,Diaz Inc,BU-04,PO-63609,GRN-17969,11147.76,2023-08-22,2023-09-21,Paid,USD
INV-02329,VEND-080,"Sanchez, Wheeler and Harvey",BU-05,PO-51630,GRN-63900,13449.46,2023-07-17,2023-08-16,Paid,USD
INV-02330,VEND-111,"Shields, Cochran and Adams",BU-03,PO-44170,GRN-17160,21547.36,2023-06-05,2023-07-05,Paid,USD
INV-02331,VEND-054,Jones Inc,BU-04,PO-15980,GRN-50437,17322.16,2023-07-14,2023-08-13,Paid,USD
INV-02332,VEND-054,Jones Inc,BU-04,PO-31828,GRN-80256,28839.03,2023-01-16,2023-02-15,Paid,USD
INV-02333,VEND-026,Baker and Sons,BU-01,PO-90386,GRN-90052,47419.95,2023-01-18,2023-02-17,Paid,USD
INV-02334,VEND-136,"Lewis, Kennedy and Santana",BU-02,PO-12767,GRN-59700,1486.04,2023-01-16,2023-02-15,Paid,USD
INV-02335,VEND-083,"Edwards, Baker and Anderson",BU-01,PO-82468,GRN-18318,45655.31,2023-02-23,2023-03-25,Paid,USD
INV-02336,VEND-130,"Parker, Ortiz and Powell",BU-04,PO-80185,GRN-36009,10917.94,2023-10-05,2023-11-04,Overdue,USD
INV-02337,VEND-135,"Lawson, Morris and Ramos",BU-01,PO-40059,GRN-48035,20078.55,2023-05-10,2023-06-09,Pending,USD
INV-02338,VEND-093,Newton and Sons,BU-02,PO-38261,GRN-82476,16909.35,2023-11-09,2023-12-09,Paid,USD
INV-02339,VEND-001,Doyle Ltd,BU-02,PO-12625,GRN-79016,2285.71,2023-07-03,2023-08-02,Paid,USD
INV-02340,VEND-099,Walsh LLC,BU-03,PO-15542,GRN-30571,39671.5,2023-07-21,2023-08-20,Paid,USD
INV-02341,VEND-004,"Guzman, Hoffman and Baldwin",BU-01,PO-42415,GRN-14427,11885.26,2023-06-27,2023-07-27,Paid,USD
INV-02342,VEND-029,"Snyder, Campos and Callahan",BU-01,PO-59526,GRN-95888,40743.29,2023-02-27,2023-03-29,Paid,USD
INV-02343,VEND-067,Novak and Sons,BU-02,PO-20030,GRN-19684,43168.19,2023-08-24,2023-09-23,Paid,USD
INV-02344,VEND-104,Nolan-Flynn,BU-03,PO-81001,GRN-89281,1497.63,2023-12-13,2024-01-12,Overdue,USD
INV-02345,VEND-022,Perez Inc,BU-04,PO-61265,GRN-35465,36925.73,2023-07-20,2023-08-19,Pending,USD
INV-02346,VEND-077,Yu Inc,BU-05,PO-65725,GRN-77155,39346.2,2023-02-24,2023-03-26,Paid,USD
INV-02347,VEND-075,"Daniels, Adkins and Brown",BU-03,PO-36563,GRN-23065,14065.46,2023-05-08,2023-06-07,Paid,USD
INV-02348,VEND-145,Stafford Inc,BU-05,PO-48173,GRN-66299,23834.32,2023-12-28,2024-01-27,Paid,USD
INV-02349,VEND-102,"Mckee, Gardner and Davenport",BU-02,PO-73353,GRN-47279,28269.31,2023-08-27,2023-09-26,Overdue,USD
INV-02350,VEND-134,Mitchell-Jordan,BU-03,PO-60123,GRN-12256,25576.38,2023-05-04,2023-06-03,Overdue,USD
INV-02351,VEND-098,Williams-Cook,BU-02,PO-81641,GRN-24195,47597.14,2023-03-05,2023-04-04,Paid,USD
